longitude,latitude,OBJECTID,DATE,x,year,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4,,
7.48,42.56,1217,19,8,2008,42.56,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.49,42.6,1218,19,8,2008,42.6,7.49,0,0,0,7.86,0,0,0,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.45,42.64,1219,19,8,2008,42.64,7.45,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,42.64,1220,19,8,2008,42.64,7.43,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.39,42.68,1221,19,8,2008,42.68,7.39,0,0,0,11.79,0,0,0,117.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.34,42.71,1222,19,8,2008,42.71,7.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.29,42.74,1223,19,8,2008,42.74,7.29,0,0,0,9.82,0,0,0,214,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.24,42.78,1224,19,8,2008,42.78,7.24,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.19,42.81,1225,19,8,2008,42.81,7.19,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.15,42.85,1226,19,8,2008,42.85,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02,42.91,1227,19,8,2008,42.91,7.02,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97,42.94,1228,19,8,2008,42.94,6.97,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.98,42.97,1229,19,8,2008,42.97,6.98,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.15,43.48,1230,21,8,2008,43.48,7.15,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.2,43.45,1231,21,8,2008,43.45,7.2,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.43,1232,21,8,2008,43.43,7.25,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35,43.4,1233,21,8,2008,43.4,7.35,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.37,43.38,1234,21,8,2008,43.38,7.37,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.4,43.34,1235,21,8,2008,43.34,7.4,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.41,43.33,1236,21,8,2008,43.33,7.41,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.45,43.29,1237,21,8,2008,43.29,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,43.26,1238,21,8,2008,43.26,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,43.26,1239,21,8,2008,43.26,7.48,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.43,43.24,1240,21,8,2008,43.24,7.43,0,0,0,9.82,0,0,0,254.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.33,43.23,1241,21,8,2008,43.23,7.33,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.26,43.22,1242,21,8,2008,43.22,7.26,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.25,43.18,1243,21,8,2008,43.18,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.24,43.16,1244,21,8,2008,43.16,7.24,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.13,1245,21,8,2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.13,1246,21,8,2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.23,43.13,1247,21,8,2008,43.13,7.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.07,43.1,1248,21,8,2008,43.1,7.07,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02,43.09,1249,21,8,2008,43.09,7.02,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97,43,1250,22,8,2008,43,6.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.93,42.98,1251,22,8,2008,42.98,6.93,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.67,42.83,1252,22,8,2008,42.83,6.67,0,0,0,5.89,0,0,0,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.38,42.96,1253,14,10,2008,42.96,6.38,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42,42.92,1254,14,10,2008,42.92,6.42,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.47,42.88,1255,14,10,2008,42.88,6.47,0,0,0,1.96,0,0,0,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.51,42.84,1256,14,10,2008,42.84,6.51,0,0,0,9.82,0,0,0,254.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
6.55,42.8,1257,14,10,2008,42.8,6.55,0,0,0,11.79,0,0,0,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
6.58,42.78,1258,14,10,2008,42.78,6.58,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.62,42.74,1259,14,10,2008,42.74,6.62,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.67,42.7,1260,14,10,2008,42.7,6.67,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.71,42.66,1261,14,10,2008,42.66,6.71,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.75,42.61,1262,14,10,2008,42.61,6.75,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.79,42.57,1263,14,10,2008,42.57,6.79,0,0,0,13.75,0,0,0,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
6.84,42.53,1264,14,10,2008,42.53,6.84,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.24,42.45,1265,14,10,2008,42.45,7.24,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.28,42.49,1266,14,10,2008,42.49,7.28,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.16,42.78,1267,15,10,2008,42.78,7.16,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.15,42.83,1268,15,10,2008,42.83,7.15,0,0,0,13.75,0,0,0,137.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.15,42.88,1269,15,10,2008,42.88,7.15,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.11,42.9,1270,15,10,2008,42.9,7.11,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.11,42.95,1271,15,10,2008,42.95,7.11,0,0,0,13.75,0,0,0,294,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.12,43,1272,15,10,2008,43,7.12,0,0,0,11.79,0,0,0,738.52,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.13,43.05,1273,15,10,2008,43.05,7.13,0,0,0,7.86,0,0,0,102.9,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.13,43.1,1274,15,10,2008,43.1,7.13,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.17,43.13,1275,15,10,2008,43.13,7.17,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.23,43.16,1276,15,10,2008,43.16,7.23,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.31,43.18,1277,15,10,2008,43.18,7.31,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.36,43.21,1278,15,10,2008,43.21,7.36,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.41,43.25,1279,15,10,2008,43.25,7.41,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.46,43.28,1280,15,10,2008,43.28,7.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.5,43.31,1281,15,10,2008,43.31,7.5,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.51,43.32,1282,15,10,2008,43.32,7.51,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.46,43.35,1283,15,10,2008,43.35,7.46,0,0,0,5.89,0,0,0,174.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.4,43.38,1284,15,10,2008,43.38,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.35,43.42,1285,15,10,2008,43.42,7.35,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.3,43.46,1286,15,10,2008,43.46,7.3,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.5,1287,15,10,2008,43.5,7.25,0,0,0,9.82,0,0,0,254.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.21,43.53,1288,15,10,2008,43.53,7.21,0,0,0,9.82,0,0,0,98,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.21,43.28,1289,9,9,8,43.28,7.21,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.27,43.26,1290,9,9,8,43.26,7.27,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.31,43.23,1291,9,9,8,43.23,7.31,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.32,43.21,1292,9,9,8,43.21,7.32,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35,43.17,1293,9,9,8,43.17,7.35,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.37,43.14,1294,9,9,8,43.14,7.37,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.4,43.1,1295,9,9,8,43.1,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,43.05,1296,9,9,8,43.05,7.43,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.45,43.04,1297,9,9,8,43.04,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,42.99,1298,9,9,8,42.99,7.48,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.51,42.94,1299,9,9,8,42.94,7.51,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.52,42.51,1300,10,9,8,42.51,8.52,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.54,42.55,1301,10,9,8,42.55,8.54,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.56,42.6,1302,10,9,8,42.6,8.56,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.59,42.63,1303,10,9,8,42.63,8.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.62,42.66,1304,10,9,8,42.66,8.62,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.66,42.69,1305,10,9,8,42.69,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.66,42.73,1306,10,9,8,42.73,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.66,42.78,1307,10,9,8,42.78,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.4,43.11,1308,10,9,8,43.11,8.4,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.36,43.13,1309,10,9,8,43.13,8.36,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.29,43.17,1310,11,9,8,43.17,8.29,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.33,43.15,1311,11,9,8,43.15,8.33,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.32,43.15,1312,11,9,8,43.15,8.32,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.28,43.11,1313,11,9,8,43.11,8.28,0,0,0,1.96,0,0,0,292.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.25,43.08,1314,11,9,8,43.08,8.25,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.24,43.08,1315,11,9,8,43.08,8.24,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.2,43.05,1316,11,9,8,43.05,8.2,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.16,43.01,1317,11,9,8,43.01,8.16,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.11,42.98,1318,11,9,8,42.98,8.11,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.05,42.99,1319,11,9,8,42.99,8.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.04,42.99,1320,11,9,8,42.99,8.04,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.97,43.02,1321,11,9,8,43.02,7.97,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.85,43.07,1322,11,9,8,43.07,7.85,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.81,43.09,1323,11,9,8,43.09,7.81,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.76,43.1,1324,11,9,8,43.1,7.76,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.69,43.11,1325,11,9,8,43.11,7.69,0,0,0,5.89,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.64,43.11,1326,11,9,8,43.11,7.64,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.65,43.13,1327,11,9,8,43.13,7.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.59,43.13,1328,11,9,8,43.13,7.59,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.53,43.12,1329,11,9,8,43.12,7.53,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.47,43.12,1330,11,9,8,43.12,7.47,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.78,42.86,1331,16,9,2008,42.86,6.78,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.82,42.88,1332,16,9,2008,42.88,6.82,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.86,42.9,1333,16,9,2008,42.9,6.86,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.9,42.92,1334,16,9,2008,42.92,6.9,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.94,42.94,1335,16,9,2008,42.94,6.94,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.99,42.96,1336,16,9,2008,42.96,6.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.03,42.98,1337,16,9,2008,42.98,7.03,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.04,42.99,1338,16,9,2008,42.99,7.04,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.06,43.02,1339,16,9,2008,43.02,7.06,0,0,0,0,0,0,0,313.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.08,43.07,1340,16,9,2008,43.07,7.08,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.1,43.1,1341,16,9,2008,43.1,7.1,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.09,43.13,1342,16,9,2008,43.13,7.09,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.12,43.17,1343,16,9,2008,43.17,7.12,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.15,43.19,1344,16,9,2008,43.19,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.18,43.23,1345,16,9,2008,43.23,7.18,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.83,42.87,1346,17,9,2008,42.87,6.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.77,42.86,1347,17,9,2008,42.86,6.77,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.7,42.84,1348,17,9,2008,42.84,6.7,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.65,42.83,1349,17,9,2008,42.83,6.65,0,0,0,7.86,0,0,0,351.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.61,42.83,1350,17,9,2008,42.83,6.61,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.55,42.82,1351,17,9,2008,42.82,6.55,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.49,42.8,1352,17,9,2008,42.8,6.49,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.47,42.81,1353,17,9,2008,42.81,6.47,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.41,42.79,1354,17,9,2008,42.79,6.41,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.35,42.77,1355,17,9,2008,42.77,6.35,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.35,42.72,1356,17,9,2008,42.72,6.35,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.29,42.72,1357,17,9,2008,42.72,6.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.23,42.72,1358,17,9,2008,42.72,6.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24,42.71,1359,17,9,2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24,42.71,1360,17,9,2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.21,42.67,1361,17,9,2008,42.67,6.21,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.19,42.62,1362,17,9,2008,42.62,6.19,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.17,42.58,1363,17,9,2008,42.58,6.17,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.15,42.53,1364,17,9,2008,42.53,6.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.13,42.49,1365,17,9,2008,42.49,6.13,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.06,42.51,1366,18,9,2008,42.51,6.06,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.01,42.52,1367,18,9,2008,42.52,6.01,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.96,42.53,1368,18,9,2008,42.53,5.96,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.55,1369,18,9,2008,42.55,5.9,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.89,42.58,1370,18,9,2008,42.58,5.89,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.92,42.62,1371,18,9,2008,42.62,5.92,0,0,0,1.96,0,0,0,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.94,42.67,1372,18,9,2008,42.67,5.94,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.96,42.7,1373,18,9,2008,42.7,5.96,0,0,0,3.93,0,0,0,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.97,42.79,1374,18,9,2008,42.79,5.97,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.02,42.77,1375,18,9,2008,42.77,6.02,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.07,42.74,1376,18,9,2008,42.74,6.07,0,0,0,1.96,0,0,0,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.11,42.72,1377,18,9,2008,42.72,6.11,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.16,42.72,1378,18,9,2008,42.72,6.16,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.22,42.73,1379,18,9,2008,42.73,6.22,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.27,42.75,1380,18,9,2008,42.75,6.27,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.28,42.8,1381,18,9,2008,42.8,6.28,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.33,42.79,1382,18,9,2008,42.79,6.33,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.34,42.78,1383,18,9,2008,42.78,6.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.36,42.79,1384,18,9,2008,42.79,6.36,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.4,42.8,1385,18,9,2008,42.8,6.4,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.45,42.8,1386,18,9,2008,42.8,6.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.38,42.96,1387,22,9,2008,42.96,6.38,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42,42.92,1388,22,9,2008,42.92,6.42,0,0,0,7.86,0,0,0,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.46,42.88,1389,22,9,2008,42.88,6.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.5,42.85,1390,22,9,2008,42.85,6.5,0,0,0,5.89,0,0,0,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.54,42.81,1391,22,9,2008,42.81,6.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.59,42.77,1392,22,9,2008,42.77,6.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
